what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1607877141685
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1607877141685
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1607877141685
java.vm.specification.version,sysinfo,,,"1.0",1607877141685
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1607877141685
java.vm.version,sysinfo,,,"19.0-b09",1607877141685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877159122
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877187292
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607877187383
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607877189802
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607877192661
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607877192744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877199909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877237001
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607877248584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1607877271638
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877315028
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877348327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877359923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877368065
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1607877378826
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1607877378839
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607877381901
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1607877382777
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1607877386339
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1607877386383
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1607877386390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877389701
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1607877390211
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877394675
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1607877400873
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1607877406275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877406489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877454295
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1607877454311
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1607877467074
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1607877474856
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607877479322
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877493046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877505882
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1607877505899
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877511300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877524428
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1607877524447
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877533926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877537742
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877544490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877563842
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1607877563860
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607877565942
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607877568559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877575320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877588069
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607877588143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877628447
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877631085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877677641
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877724095
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1607877738061
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1607877748137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877755225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877930229
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877936269
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877947979
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607877948016
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607877950911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878163783
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878174780
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878223263
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607878247249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878267609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878456397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878458612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878462163
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607878465081
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1607878502986
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607878505329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878509530
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878513910
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878520722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878584055
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1607878584080
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878591820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878822164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878829907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878833964
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878840896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878844184
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1607878844204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878846028
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878847136
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1607878847316
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607878847483
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1607878847798
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1607878847798
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1607878847798
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1607878847800
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1607878847801
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1607878847802
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1607878847804
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1607878847805
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1607878847807
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1607878847809
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1607878847810
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1607878847810
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1607878847810
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1607878847810
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1607878847811
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1607878847813
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1607878847813
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1607878847814
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1607878847814
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1607878847814
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1607878847814
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1607878847814
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1607878847814
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1607878847815
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.259,"com.altera.sbtgui.gprof",1607878847816
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1607878847816
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1607878847816
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1607878847817
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1607878847818
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1607878847819
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1607878847819
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1607878847819
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1607878847819
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1607878847819
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1607878847819
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1607878847820
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1607878847821
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1607878847822
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1607878847822
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1607878875009
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1607878875010
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1607878875012
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1607878875012
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1607878875012
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1607878875014
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1607878875014
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1607878875016
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1607878875017
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1607878875017
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1607878875018
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1607878875018
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1607878875019
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1607878875020
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1607878875021
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1607878875023
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1607878875023
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1607878875023
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1607878875025
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1607878875025
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1607878875026
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1607878875027
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1607878875028
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1607878875029
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1607878875030
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1607878875031
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1607878875031
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1607878875032
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1607878875033
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1607878875034
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1607878875035
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1607878875035
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1607878875036
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1607878875037
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1607878875038
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1607878875039
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1607878875039
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1607878875040
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1607878875041
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1607878875041
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1607878875042
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1607878875043
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1607878875044
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1607878875045
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1607878875046
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1607878875047
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1607878875048
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1607878875049
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1607878875050
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1607878875050
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1607878875052
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1607878875052
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1607878875052
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1607878875052
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1607878875054
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1607878875055
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1607878875056
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1607878875056
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1607878875058
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1607878875058
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1607878875059
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1607878875061
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1607878875062
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1607878875063
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1607878875064
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1607878875064
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1607878875065
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1607878875066
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1607878875067
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1607878875067
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1607878875067
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1607878875068
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1607878875070
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1607878875070
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1607878875071
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1607878875072
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1607878875073
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1607878875074
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1607878875075
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1607878875076
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1607878875077
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1607878875077
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1607878875078
